2016-04-21 17:28:50,933 [Worker-526] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:28:50,935 [Worker-526] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:28:50,937 [Worker-526] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:28:50,938 [Worker-526] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:31:33,567 [Worker-526] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-04-21 17:31:35,149 [Worker-526] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.tcs.ssh.netconf.connector:NodeConnector:1.0.0-SNAPSHOT @ C:\Users\ekirpal\workspace_practice\NodeConnector\pom.xml.
2016-04-21 17:31:36,376 [Worker-526] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /NodeConnector/src/main/java
2016-04-21 17:31:36,377 [Worker-526] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /NodeConnector/src/main/resources
2016-04-21 17:31:36,378 [Worker-526] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /NodeConnector/src/test/java
2016-04-21 17:31:36,378 [Worker-526] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /NodeConnector/src/test/resources
2016-04-21 17:31:37,021 [Worker-526] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 3 sec
2016-04-21 17:31:37,518 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:31:37,520 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:31:37,522 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:31:37,524 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:33:16,105 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:33:16,108 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:33:16,109 [Worker-535] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:33:16,111 [Worker-535] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-04-21 17:33:49,495 [Worker-537] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-04-21 17:33:49,496 [Worker-537] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
